Player,Outcome,Kills,Deaths,+/-,Flag Captures,Flag Attempts,Score,Time Played,Damage Dealt,Damage Taken,DR,DKR,DDF,Laser DD,Laser DT,Missile DD,Missile DT,Grenade DD,Grenade DT,Bouncy DD,Bouncy DT,Rating
slimak,0.492868462757528,15.1188589540412,18.0982567353407,-2.97939778129952,0.434231378763867,1.6053882725832,1.61648177496038,42497.7812995246,3929.36133122029,4904.60221870048,0.812018073339337,281.26941362916,265.38351822504,2377.29001584786,3063.03328050713,186.171156893819,299.741679873217,420.767036450079,497.122028526149,945.133122028526,1044.70522979398,1021
spliff,0.453216374269006,15.2894736842105,16.8333333333333,-1.54385964912281,0.535087719298246,1.85964912280702,1.69005847953216,21.0380116959064,4427.8918128655,4659.93567251462,0.968844373789058,312.850877192982,351.827485380117,2619.48830409357,2805.33918128655,239.093567251462,329.283625730994,485.687134502924,536.239766081871,1083.62280701754,989.073099415205,1511
springguy,0.462857142857143,12.992380952381,20.5085714285714,-7.51619047619048,0.755238095238095,3.27714285714286,1.79428571428571,20.5438095238095,3896.16095238095,5378.6419047619,0.732039363430928,327.074285714286,318.930476190476,2668.57714285714,3284.20476190476,189.169523809524,408.421904761905,288.209523809524,556.734285714286,750.204761904762,1129.28095238095,1197
teknik,0.532544378698225,20.9270216962525,15.1794871794872,5.74753451676529,0.68836291913215,2.42603550295858,1.83037475345168,21.4003944773176,5151.33136094675,4609.55621301775,1.14244000332551,255.5483234714,322.571992110454,3100.05128205128,2800.27021696252,267.854043392505,237.613412228797,585.078895463511,494.786982248521,1198.34714003945,1076.88560157791,2916
tela,0.505439850792664,17.3391358408455,16.2872241218527,1.05191171899285,0.552999689151383,2.46161019583463,1.78831209201119,33359.9008392913,4662.53776810693,4673.40627914206,1.01544868783231,286.277898663351,297.150761579111,2757.88995958968,2888.40721168791,288.283493938452,271.839912962387,485.886851103513,486.16319552378,1130.47746347529,1026.99595896798,2248
tengo,0.523208879919273,19.9545913218971,16.2088799192735,3.74571140262361,0.514891468955073,1.62544169611307,1.78153380423814,21.0428859737639,5984.41876892028,4779.45005045409,1.28210006565438,314.909687184662,378.52068617558,3870.4843592331,2965.39909182644,257.496468213925,296.571140262361,600.202320887992,492.984863773966,1256.23562058527,1024.49495459132,3882
Terror,0.457142857142857,18.4761904761905,14.2571428571429,4.21904761904762,0.380952380952381,1.51428571428571,1.57142857142857,21.0380952380952,4637.2380952381,4356.64761904762,1.08680056614678,269.542857142857,274.171428571429,2766.79047619048,2614.19047619048,206.971428571429,215,528.590476190476,471.780952380952,1134.88571428571,1055.67619047619,2561
tsunami,0.521103896103896,19.0522727272727,17.6873376623377,1.36493506493506,0.926948051948052,3.51233766233766,1.85422077922078,17432.4113636364,5270.53344155844,5073.39935064935,1.05067368521858,292.040584415584,334.83538961039,3245.44188311688,3109.33409090909,314.564285714286,303.544805194805,545.020454545455,551.578896103896,1165.50681818182,1108.94155844156,3766
unreal,0.486486486486487,20.4864864864865,14.0540540540541,6.43243243243243,0.540540540540541,1.88288288288288,1.6036036036036,21.5765765765766,5138.28828828829,4327.62162162162,1.20977066121981,258.108108108108,393.288288288288,2934.1981981982,2612.99099099099,296.216216216216,191.117117117117,676.072072072072,489.396396396396,1231.8018018018,1034.11711711712,2785
Venture,0.485697606538237,18.7548161120841,18.2413893753649,0.513426736719206,0.514010507880911,1.42702860478692,1.6395213076474,31242.2081144191,4712.46322241681,5146.36368943374,0.927414002975998,264.933158201985,310.215995329831,2835.59077641564,3236.24197314653,431.111500291886,330.202276707531,483.727962638646,482.566841798015,962.032983070636,1097.35259778167,1531
wheel,0.383928571428571,14.8482142857143,18.2857142857143,-3.4375,0.348214285714286,1.27678571428571,1.39285714285714,20.0089285714286,3916.5625,4985.69642857143,0.795131944481142,290.848214285714,292.151785714286,2395.60714285714,3141.16071428571,322.785714285714,345.071428571429,352.053571428571,443.044642857143,846.116071428571,1056.41964285714,968
xyz,0.5,15.1831683168317,19.5581683168317,-4.375,0.482673267326733,1.90470297029703,1.83663366336634,20.9554455445545,4132.36633663366,5274.62128712871,0.798505249113178,297.80198019802,270.428217821782,2583.68811881188,3324.12871287129,296.358910891089,406.496287128713,391.799504950495,482.030940594059,860.519801980198,1061.96534653465,1162
Zinks,0.375,17.1354166666667,15.1666666666667,1.96875,0.385416666666667,1.375,1.40625,20.625,4565.51041666667,4372.07291666667,1.07911629230748,284.416666666667,329.09375,2821.19791666667,2643.89583333333,178.458333333333,217.4375,473.197916666667,481.75,1092.65625,1028.98958333333,2027
zizel,0.486033519553073,16.3351955307263,14.0279329608939,2.3072625698324,0.458100558659218,1.89944134078212,1.68156424581006,21.1117318435754,4411.57541899441,4129.2905027933,1.10913493801446,290.201117318436,301.888268156425,2466.79329608939,2495.69273743017,284.54748603352,263.27374301676,601.865921787709,379.530726256983,1058.3687150838,990.793296089385,2273
