Number of Teams,Recharge Rate,Game ID,Laser Damage,Special Damage,Map,Game Mode,Date,Player Count,Referee
2,High,22309,Normal,Normal,CTA-Joy,Normal,2019-09-13 22:03:00,8,Atomos
2,High,22310,Normal,Normal,CTA-Joy,Normal,2019-09-13 22:28:00,8,Atomos
2,High,22311,Normal,Normal,CTA-Joy,Normal,2019-09-13 22:50:00,8,Atomos
2,High,22312,Normal,Normal,CTA-Joy,Normal,2019-09-13 23:46:00,8,tela
2,High,22313,Normal,Normal,CTA-Joy,Normal,2019-09-14 00:14:00,8,tela
2,High,22314,Normal,Normal,CTA-Joy,Normal,2019-09-14 21:33:00,6,Goobs
2,High,22315,Normal,Normal,CTA-Joy,Normal,2019-09-14 21:54:00,8,Atomos
2,High,22316,Normal,Normal,CTA-Joy,Normal,2019-09-14 22:15:00,8,Atomos
2,High,22317,Normal,Normal,CTA-Joy,Normal,2019-09-14 22:36:00,6,Atomos
2,High,22318,Normal,Normal,CTA-Joy,Normal,2019-09-14 23:04:00,8,Venture
2,High,22319,Normal,Normal,CTA-Joy,Normal,2019-09-14 23:29:00,8,Atomos
2,High,22320,Normal,Normal,CTA-Joy,Normal,2019-09-14 23:57:00,6,tela
2,High,22321,Normal,Normal,CTA-Joy,Normal,2019-09-15 00:21:00,8,Atomos
2,High,22322,Normal,Normal,CTA-Joy,Normal,2019-09-15 00:43:00,6,Atomos
2,High,22323,Normal,Normal,CTA-Joy,Normal,2019-09-15 01:08:00,6,Atomos
2,High,22324,Normal,Normal,CTA-Joy,Normal,2019-09-15 01:41:00,8,Atomos
2,High,22325,Normal,Normal,CTA-Joy,Normal,2019-09-15 02:10:00,6,Atomos
2,High,22326,Normal,Normal,CTA-Joy,Normal,2019-09-15 20:41:00,6,Atomos
2,High,22327,Normal,Normal,CTA-Joy,Normal,2019-09-15 21:22:00,8,ElAsesino
2,High,22328,Normal,Normal,CTA-Joy,Normal,2019-09-15 23:03:00,6,ElAsesino
2,High,22329,Normal,Normal,CTA-Joy,Normal,2019-09-16 00:00:00,6,ElAsesino
2,High,22330,Normal,Normal,CTA-Joy,Normal,2019-09-16 19:44:00,6,Atomos
2,High,22331,Normal,Normal,CTA-Joy,Normal,2019-09-16 19:59:00,6,Atomos
2,High,22332,Normal,Normal,CTA-Joy,Normal,2019-09-16 20:31:00,8,Atomos
2,High,22333,Normal,Normal,CTA-Joy,Normal,2019-09-16 21:06:00,10,Atomos
2,High,22334,Normal,Normal,CTA-Joy,Normal,2019-09-16 21:42:00,8,Goobs
2,High,22335,Normal,Normal,CTA-Joy,Normal,2019-09-16 22:39:00,8,ElAsesino
2,High,22336,Normal,Normal,CTA-Joy,Normal,2019-09-16 23:04:00,8,Atomos
2,High,22337,Normal,Normal,CTA-Joy,Normal,2019-09-16 23:24:00,8,Atomos
2,High,22338,Normal,Normal,CTA-Joy,Normal,2019-09-17 21:22:00,6,Venture
2,High,22339,Normal,Normal,CTA-Joy,Normal,2019-09-17 22:02:00,8,Venture
2,High,22340,Normal,Normal,CTA-Joy,Normal,2019-09-17 22:39:00,8,Venture
2,High,22341,Normal,Normal,CTA-Joy,Normal,2019-09-17 23:19:00,8,tela
2,High,22342,Normal,Normal,CTA-Joy,Normal,2019-09-17 23:48:00,6,tela
2,High,22343,Normal,Normal,CTA-Joy,Normal,2019-09-18 21:22:00,8,Goobs
2,High,22344,Normal,Normal,CTA-Joy,Normal,2019-09-18 22:26:00,8,tela
2,High,22345,Normal,Normal,CTA-Joy,Normal,2019-09-18 22:51:00,8,Venture
2,High,22346,Normal,Normal,CTA-Joy,Normal,2019-09-19 21:08:00,8,ElAsesino
2,High,22347,Normal,Normal,CTA-Joy,Normal,2019-09-19 21:30:00,8,Goobs
2,High,22348,Normal,Normal,CTA-Joy,Normal,2019-09-19 22:17:00,6,ElAsesino
2,High,22349,Normal,Normal,CTA-Joy,Normal,2019-09-19 22:54:00,6,tela
2,High,22350,Normal,Normal,CTA-Joy,Normal,2019-09-19 23:18:00,8,tela
2,High,22351,Normal,Normal,CTA-Joy,Normal,2019-09-19 23:42:00,8,Venture
2,High,22352,Normal,Normal,CTA-Joy,Normal,2019-09-20 00:19:00,6,Venture
2,High,22353,Normal,Normal,CTA-Joy,Normal,2019-09-20 01:03:00,6,Venture
2,High,22354,Normal,Normal,CTA-Joy,Normal,2019-09-20 20:43:00,6,Atomos
2,High,22355,Normal,Normal,CTA-Joy,Normal,2019-09-20 21:23:00,6,Atomos
2,High,22356,Normal,Normal,CTA-Joy,Normal,2019-09-20 21:51:00,8,Atomos
2,High,22357,Normal,Normal,CTA-Joy,Normal,2019-09-20 22:30:00,8,Goobs
2,High,22358,Normal,Normal,CTA-Joy,Normal,2019-09-20 23:06:00,8,Goobs
2,High,22359,Normal,Normal,CTA-Joy,Normal,2019-09-20 23:48:00,6,tela
2,High,22360,Normal,Normal,CTA-Joy,Normal,2019-09-21 00:15:00,8,tela
2,High,22361,Normal,Normal,CTA-Joy,Normal,2019-09-21 00:50:00,6,tela
2,High,22362,Normal,Normal,CTA-Joy,Normal,2019-09-22 00:05:00,6,tela
2,High,22363,Normal,Normal,CTA-Joy,Normal,2019-09-22 00:46:00,6,Venture
2,High,22364,Normal,Normal,CTA-Joy,Normal,2019-09-22 01:20:00,8,Venture
2,High,22365,Normal,Normal,CTA-Joy,Normal,2019-09-22 21:27:00,8,Referee
2,High,22366,Normal,Normal,CTA-Joy,Normal,2019-09-22 21:53:00,6,Venture
2,High,22367,Normal,Normal,CTA-Joy,Normal,2019-09-22 23:47:00,6,ElAsesino
2,High,22368,Normal,Normal,CTA-Joy,Normal,2019-09-23 00:21:00,10,Venture
2,High,22369,Normal,Normal,CTA-Joy,Normal,2019-09-23 19:45:00,8,Atomos
2,High,22370,Normal,Normal,CTA-Joy,Normal,2019-09-23 20:10:00,8,ElAsesino
2,High,22371,Normal,Normal,CTA-Joy,Normal,2019-09-23 20:35:00,8,Atomos
2,High,22372,Normal,Normal,CTA-Joy,Normal,2019-09-23 21:07:00,10,Goobs
2,High,22373,Normal,Normal,CTA-Joy,Normal,2019-09-23 21:44:00,8,Venture
2,High,22374,Normal,Normal,CTA-Joy,Normal,2019-09-23 22:06:00,8,tela
2,High,22375,Normal,Normal,CTA-Joy,Normal,2019-09-23 22:32:00,8,tela
2,High,22376,Normal,Normal,CTA-Joy,Normal,2019-09-23 22:57:00,10,Atomos
2,High,22377,Normal,Normal,CTA-Joy,Normal,2019-09-24 21:05:00,6,ElAsesino
2,High,22378,Normal,Normal,CTA-Joy,Normal,2019-09-24 21:26:00,8,Goobs
2,High,22379,Normal,Normal,CTA-Joy,Normal,2019-09-24 22:14:00,10,Atomos
2,High,22380,Normal,Normal,CTA-Joy,Normal,2019-09-25 20:20:00,6,paz
2,High,22381,Normal,Normal,CTA-Joy,Normal,2019-09-25 20:53:00,8,ElAsesino
2,High,22382,Normal,Normal,CTA-Joy,Normal,2019-09-25 21:35:00,8,paz
2,High,22383,Normal,Normal,CTA-Joy,Normal,2019-09-25 22:00:00,8,ElAsesino
2,High,22384,Normal,Normal,CTA-Joy,Normal,2019-09-25 22:27:00,8,paz
2,High,22385,Normal,Normal,CTA-Joy,Normal,2019-09-25 23:03:00,10,tela
2,High,22386,Normal,Normal,CTA-Joy,Normal,2019-09-25 23:38:00,6,ElAsesino
2,High,22387,Normal,Normal,CTA-Joy,Normal,2019-09-26 00:03:00,8,ElAsesino
2,High,22388,Normal,Normal,CTA-Joy,Normal,2019-09-26 20:18:00,4,ElAsesino
2,High,22389,Normal,Normal,CTA-Joy,Normal,2019-09-26 20:36:00,4,ElAsesino
2,High,22390,Normal,Normal,CTA-Joy,Normal,2019-09-26 21:09:00,8,ElAsesino
2,High,22391,Normal,Normal,CTA-Joy,Normal,2019-09-26 21:33:00,8,Goobs
2,High,22392,Normal,Normal,CTA-Joy,Normal,2019-09-26 21:57:00,10,ElAsesino
2,High,22393,Normal,Normal,CTA-Joy,Normal,2019-09-26 22:23:00,8,ElAsesino
2,High,22394,Normal,Normal,CTA-Joy,Normal,2019-09-26 23:06:00,6,tela
2,High,22395,Normal,Normal,CTA-Joy,Normal,2019-09-27 20:55:00,8,Atomos
2,High,22396,Normal,Normal,CTA-Joy,Normal,2019-09-27 21:16:00,6,Atomos
2,High,22397,Normal,Normal,CTA-Joy,Normal,2019-09-27 21:35:00,10,Atomos
2,High,22398,Normal,Normal,CTA-Joy,Normal,2019-09-27 22:29:00,8,ElAsesino
2,High,22399,Normal,Normal,CTA-Joy,Normal,2019-09-28 22:25:00,8,ElAsesino
2,High,22400,Normal,Normal,CTA-Joy,Normal,2019-09-28 23:01:00,8,ElAsesino
2,High,22401,Normal,Normal,CTA-Joy,Normal,2019-09-29 20:02:00,6,Atomos
2,High,22402,Normal,Normal,CTA-Joy,Normal,2019-09-29 20:40:00,8,Atomos
2,High,22403,Normal,Normal,CTA-Joy,Normal,2019-09-29 21:08:00,8,Venture
2,High,22404,Normal,Normal,CTA-Joy,Normal,2019-09-29 21:48:00,6,Venture
2,High,22405,Normal,Normal,CTA-Joy,Normal,2019-09-29 22:16:00,8,ElAsesino
2,High,22406,Normal,Normal,CTA-Joy,Normal,2019-09-29 22:42:00,8,ElAsesino
2,High,22407,Normal,Normal,CTA-Joy,Normal,2019-09-30 19:46:00,8,Atomos
2,High,22408,Normal,Normal,CTA-Joy,Normal,2019-09-30 20:10:00,8,ElAsesino
2,High,22409,Normal,Normal,CTA-Joy,Normal,2019-09-30 20:43:00,8,ElAsesino
2,High,22410,Normal,Normal,CTA-Joy,Normal,2019-09-30 21:19:00,8,ElAsesino
,,22411,,,,,,,
2,High,22412,Normal,Normal,CTA-Joy,Normal,2019-09-30 23:25:00,8,ElAsesino
2,High,22413,Normal,Normal,CTA-Joy,Normal,2019-10-01 00:14:00,6,Atomos
2,High,22414,Normal,Normal,CTA-Joy,Normal,2019-10-01 20:39:00,8,Goobs
2,High,22415,Normal,Normal,CTA-Joy,Normal,2019-10-01 21:14:00,8,Atomos
,,22416,,,,,,,
,,22417,,,,,,,
2,High,22418,Normal,Normal,CTA-Joy,Normal,2019-10-01 22:07:00,8,paz
2,High,22419,Normal,Normal,CTA-Joy,Normal,2019-10-01 22:35:00,10,paz
2,High,22420,Normal,Normal,CTA-Joy,Normal,2019-10-01 23:12:00,8,paz
2,High,22421,Normal,Normal,CTA-Joy,Normal,2019-10-02 20:28:00,6,ElAsesino
2,High,22422,Normal,Normal,CTA-Joy,Normal,2019-10-02 20:56:00,8,Goobs
2,High,22423,Normal,Normal,CTA-Joy,Normal,2019-10-02 21:25:00,10,paz
2,High,22424,Normal,Normal,CTA-Joy,Normal,2019-10-02 21:56:00,8,ElAsesino
2,High,22425,Normal,Normal,CTA-Joy,Normal,2019-10-02 22:21:00,10,Atomos
2,High,22426,Normal,Normal,CTA-Joy,Normal,2019-10-02 22:56:00,10,Venture
2,High,22427,Normal,Normal,CTA-Joy,Normal,2019-10-02 23:19:00,10,tela
2,High,22428,Normal,Normal,CTA-Joy,Normal,2019-10-03 00:06:00,8,tela
2,High,22429,Normal,Normal,CTA-Joy,Normal,2019-10-03 00:37:00,10,tela
2,Normal,22430,Normal,Normal,CTA-BFD,Normal,2019-10-03 20:01:00,4,paz
2,High,22431,Normal,Normal,CTA-Joy,Normal,2019-10-03 20:38:00,6,Atomos
2,High,22432,Normal,Normal,CTA-Joy,Normal,2019-10-03 21:02:00,8,Atomos
2,High,22433,Normal,Normal,CTA-Joy,Normal,2019-10-03 21:27:00,8,Atomos
2,High,22434,Normal,Normal,CTA-Joy,Normal,2019-10-03 22:14:00,8,Venture
,,22435,,,,,,,
2,High,22436,Normal,Normal,CTA-Joy,Normal,2019-10-03 23:04:00,4,Atomos
2,High,22437,Normal,Normal,CTA-Joy,Normal,2019-10-03 23:49:00,8,ElAsesino
2,High,22438,Normal,Normal,CTA-Joy,Normal,2019-10-04 00:34:00,8,paz
2,Normal,22439,Normal,Normal,CTA-BFD,Normal,2019-10-04 01:09:00,6,paz
2,Normal,22440,Normal,Normal,CTA-BFD,Normal,2019-10-05 00:55:00,6,paz
2,Normal,22441,Normal,Normal,CTA-BFD,Normal,2019-10-05 15:58:00,4,Atomos
2,High,22442,Normal,Normal,CTA-Joy,Normal,2019-10-05 16:20:00,6,Atomos
2,High,22443,Normal,Normal,CTA-Joy,Normal,2019-10-05 16:43:00,6,Atomos
2,High,22444,Normal,Normal,CTA-Joy,Normal,2019-10-05 17:13:00,6,Atomos
2,Normal,22445,Normal,Normal,CTA-BFD,Normal,2019-10-05 20:30:00,4,paz
2,High,22446,Normal,Normal,CTA-Joy,Normal,2019-10-05 21:17:00,6,Atomos
2,High,22447,Normal,Normal,CTA-Joy,Normal,2019-10-05 21:40:00,6,Atomos
2,High,22448,Normal,Normal,CTA-Joy,Normal,2019-10-06 00:12:00,4,tela
2,High,22449,Normal,Normal,CTA-Joy,Normal,2019-10-06 00:39:00,6,ElAsesino
2,High,22450,Normal,Normal,CTA-Joy,Normal,2019-10-06 01:18:00,6,paz
2,High,22451,Normal,Normal,CTA-Joy,Normal,2019-10-06 13:37:00,4,Atomos
2,High,22452,Normal,Normal,CTA-Joy,Normal,2019-10-06 14:04:00,4,Atomos
2,High,22453,Normal,Normal,CTA-Joy,Normal,2019-10-06 14:33:00,6,Atomos
2,High,22454,Normal,Normal,CTA-Joy,Normal,2019-10-06 17:57:00,8,Atomos
2,High,22455,Normal,Normal,CTA-Joy,Normal,2019-10-06 18:20:00,6,Atomos
2,High,22456,Normal,Normal,CTA-Joy,Normal,2019-10-06 18:46:00,6,Atomos
2,High,22457,Normal,Normal,CTA-Joy,Normal,2019-10-06 19:03:00,6,Atomos
2,High,22458,Normal,Normal,CTA-Joy,Normal,2019-10-06 20:37:00,8,Atomos
2,High,22459,Normal,Normal,CTA-Joy,Normal,2019-10-06 21:09:00,10,Atomos
2,High,22460,Normal,Normal,CTA-Joy,Normal,2019-10-06 21:37:00,8,Atomos
2,High,22461,Normal,Normal,CTA-Joy,Normal,2019-10-06 22:04:00,6,paz
2,High,22462,Normal,Normal,CTA-Joy,Normal,2019-10-07 20:18:00,6,ElAsesino
2,High,22463,Normal,Normal,CTA-Joy,Normal,2019-10-07 20:42:00,8,Atomos
2,High,22464,Normal,Normal,CTA-Joy,Normal,2019-10-07 21:12:00,8,Venture
2,High,22465,Normal,Normal,CTA-Joy,Normal,2019-10-07 21:35:00,8,paz
2,High,22466,Normal,Normal,CTA-Joy,Normal,2019-10-07 21:57:00,8,ElAsesino
2,High,22467,Normal,Normal,CTA-Joy,Normal,2019-10-07 22:31:00,10,Atomos
2,High,22468,Normal,Normal,CTA-Strokin,Normal,2019-10-07 23:06:00,8,paz
2,High,22469,Normal,Normal,CTA-Joy,Normal,2019-10-07 23:34:00,8,tela
2,High,22470,Normal,Normal,CTA-Joy,Normal,2019-10-08 00:51:00,6,paz
2,High,22471,Normal,Normal,CTA-Joy,Normal,2019-10-08 19:58:00,6,paz
2,High,22472,Normal,Normal,CTA-Joy,Normal,2019-10-08 20:26:00,8,paz
2,High,22473,Normal,Normal,CTA-Joy,Normal,2019-10-08 20:50:00,10,ElAsesino
2,High,22474,Normal,Normal,CTA-Joy,Normal,2019-10-08 21:20:00,8,ElAsesino
2,High,22475,Normal,Normal,CTA-Joy,Normal,2019-10-08 21:46:00,10,Atomos
2,High,22476,Normal,Normal,CTA-Joy,Normal,2019-10-08 22:23:00,10,paz
2,High,22477,Normal,Normal,CTA-Joy,Normal,2019-10-08 22:45:00,10,Referee
2,High,22478,Normal,Normal,CTA-Joy,Normal,2019-10-08 23:19:00,6,Referee
2,High,22479,Normal,Normal,CTA-Joy,Normal,2019-10-08 23:48:00,6,tela
2,High,22480,Normal,Normal,CTA-Joy,Normal,2019-10-09 00:22:00,6,paz
2,High,22481,Normal,Normal,CTA-Joy,Normal,2019-10-10 18:49:00,8,paz
2,High,22482,Normal,Normal,CTA-Joy,Normal,2019-10-10 19:22:00,10,Venture
2,High,22483,Normal,Normal,CTA-Joy,Normal,2019-10-10 19:50:00,10,Venture
2,High,22484,Normal,Normal,CTA-Joy,Normal,2019-10-10 20:37:00,8,Atomos
2,High,22485,Normal,Normal,CTA-Joy,Normal,2019-10-10 21:10:00,8,paz
2,High,22486,Normal,Normal,CTA-Joy,Normal,2019-10-10 21:45:00,6,paz
2,High,22487,Normal,Normal,CTA-Joy,Normal,2019-10-10 22:10:00,8,Atomos
2,High,22488,Normal,Normal,CTA-Joy,Normal,2019-10-10 22:34:00,10,paz
2,High,22489,Normal,Normal,CTA-Joy,Normal,2019-10-10 23:05:00,10,tela
2,High,22490,Normal,Normal,CTA-Joy,Normal,2019-10-10 23:48:00,4,paz
2,High,22491,Normal,Normal,CTA-Joy,Normal,2019-10-11 00:14:00,4,paz
2,High,22492,Normal,Normal,CTA-Joy,Normal,2019-10-11 00:58:00,4,paz
2,High,22493,Normal,Normal,CTA-Joy,Normal,2019-10-11 19:22:00,8,paz
2,High,22494,Normal,Normal,CTA-Joy,Normal,2019-10-11 19:56:00,8,paz
2,Normal,22495,Normal,Normal,CTA-BFD,Normal,2019-10-11 20:41:00,4,paz
2,High,22496,Normal,Normal,CTA-Joy,Normal,2019-10-11 21:07:00,8,Atomos
2,High,22497,Normal,Normal,CTA-Joy,Normal,2019-10-11 22:22:00,4,paz
2,High,22498,Normal,Normal,CTA-Joy,Normal,2019-10-11 22:46:00,6,ElAsesino
2,High,22499,Normal,Normal,CTA-Joy,Normal,2019-10-11 23:13:00,8,ElAsesino
2,High,22500,Normal,Normal,CTA-Joy,Normal,2019-10-12 00:04:00,8,ElAsesino
2,High,22501,Normal,Normal,CTA-Joy,Normal,2019-10-12 00:31:00,8,ElAsesino
2,High,22502,Normal,Normal,CTA-Joy,Normal,2019-10-12 01:10:00,6,tela
2,Normal,22503,Normal,Normal,CTA-BFD,Normal,2019-10-12 19:24:00,4,paz
2,High,22504,Normal,Normal,CTA-Joy,Normal,2019-10-12 20:18:00,6,paz
2,High,22505,Normal,Normal,CTA-Joy,Normal,2019-10-12 23:04:00,6,paz
2,High,22506,Normal,Normal,CTA-Joy,Normal,2019-10-12 23:29:00,8,tela
2,High,22507,Normal,Normal,CTA-Joy,Normal,2019-10-13 00:04:00,6,tela
2,High,22508,Normal,Normal,CTA-Joy,Normal,2019-10-13 00:51:00,4,paz
2,Normal,22509,Normal,Normal,CTA-BFD,Normal,2019-10-13 16:38:00,4,paz
2,,22510,,,CTA-SmallFlag,Normal,2019-10-13 18:31:00,4,paz
2,High,22511,Normal,Normal,CTA-Joy,Normal,2019-10-13 18:56:00,8,ElAsesino
2,High,22512,Normal,Normal,CTA-Joy,Normal,2019-10-13 19:46:00,6,Atomos
2,High,22513,Normal,Normal,CTA-Joy,Normal,2019-10-13 20:10:00,8,Atomos
2,High,22514,Normal,Normal,CTA-Joy,Normal,2019-10-13 20:41:00,8,tela
2,High,22515,Normal,Normal,CTA-Joy,Normal,2019-10-13 21:36:00,6,tela
2,High,22516,Normal,Normal,CTA-Joy,Normal,2019-10-13 22:22:00,8,ElAsesino
2,High,22517,Normal,Normal,CTA-Joy,Normal,2019-10-13 22:51:00,8,tela
2,High,22518,Normal,Normal,CTA-Joy,Normal,2019-10-13 23:26:00,8,paz
2,High,22519,Normal,Normal,CTA-Joy,Normal,2019-10-14 19:16:00,8,Atomos
2,High,22520,Normal,Normal,CTA-Joy,Normal,2019-10-14 19:37:00,8,Atomos
2,High,22521,Normal,Normal,CTA-Joy,Normal,2019-10-14 20:01:00,10,Atomos
2,High,22522,Normal,Normal,CTA-Joy,Normal,2019-10-14 20:32:00,6,Atomos
2,High,22523,Normal,Normal,CTA-Joy,Normal,2019-10-14 21:11:00,6,Atomos
2,High,22524,Normal,Normal,CTA-Joy,Normal,2019-10-14 21:34:00,6,Atomos
2,High,22525,Normal,Normal,CTA-Joy,Normal,2019-10-14 21:55:00,8,Atomos
2,High,22526,Normal,Normal,CTA-Joy,Normal,2019-10-14 22:17:00,8,Atomos
2,High,22527,Normal,Normal,CTA-Joy,Normal,2019-10-15 18:02:00,6,Atomos
2,High,22528,Normal,Normal,CTA-Joy,Normal,2019-10-15 18:28:00,4,Atomos
2,High,22529,Normal,Normal,CTA-Joy,Normal,2019-10-15 18:56:00,4,Atomos
2,High,22530,Normal,Normal,CTA-Joy,Normal,2019-10-15 19:41:00,8,Atomos
2,High,22531,Normal,Normal,CTA-Joy,Normal,2019-10-15 20:05:00,10,Atomos
2,High,22532,Normal,Normal,CTA-Joy,Normal,2019-10-15 20:26:00,6,Atomos
2,High,22533,Normal,Normal,CTA-Joy,Normal,2019-10-15 20:45:00,8,Atomos
2,High,22534,Normal,Normal,CTA-Joy,Normal,2019-10-15 21:10:00,8,Atomos
2,High,22535,Normal,Normal,CTA-Joy,Normal,2019-10-15 21:37:00,4,Atomos
2,High,22536,Normal,Normal,CTA-Joy,Normal,2019-10-15 22:24:00,6,Atomos
2,High,22537,Normal,Normal,CTA-Joy,Normal,2019-10-15 22:54:00,6,Referee
2,Normal,22538,Normal,Normal,CTA-BFD,Normal,2019-10-16 19:55:00,4,paz
2,High,22539,Normal,Normal,CTA-Joy,Normal,2019-10-16 20:44:00,6,ElAsesino
2,High,22540,Normal,Normal,CTA-Joy,Normal,2019-10-16 21:18:00,6,Atomos
2,High,22541,Normal,Normal,CTA-Joy,Normal,2019-10-16 21:55:00,8,ElAsesino
2,High,22542,Normal,Normal,CTA-Joy,Normal,2019-10-16 22:26:00,8,ElAsesino
2,High,22543,Normal,Normal,CTA-Joy,Normal,2019-10-16 22:59:00,10,paz
2,High,22544,Normal,Normal,CTA-Joy,Normal,2019-10-16 23:34:00,10,tela
2,High,22545,Normal,Normal,CTA-Joy,Normal,2019-10-17 00:11:00,8,tela
2,High,22546,Normal,Normal,CTA-Joy,Normal,2019-10-17 21:17:00,8,paz
2,High,22547,Normal,Normal,CTA-Joy,Normal,2019-10-17 22:05:00,8,tela
2,High,22548,Normal,Normal,CTA-Joy,Normal,2019-10-17 22:46:00,10,paz
2,Normal,22549,Normal,Normal,CTA-BFD,Normal,2019-10-18 19:57:00,6,paz
2,High,22550,Normal,Normal,CTA-Joy,Normal,2019-10-18 20:24:00,8,ElAsesino
2,High,22551,Normal,Normal,CTA-Joy,Normal,2019-10-18 21:03:00,8,Atomos
2,High,22552,Normal,Normal,CTA-Joy,Normal,2019-10-18 21:48:00,8,Atomos
2,High,22553,Normal,Normal,CTA-Joy,Normal,2019-10-18 22:13:00,8,paz
2,High,22554,Normal,Normal,CTA-Joy,Normal,2019-10-18 22:37:00,8,Venture
2,High,22555,Normal,Normal,CTA-Joy,Normal,2019-10-18 23:14:00,8,Atomos
2,High,22556,Normal,Normal,CTA-Joy,Normal,2019-10-18 23:39:00,10,Atomos
2,High,22557,Normal,Normal,CTA-Strokin,Normal,2019-10-19 00:10:00,8,Atomos
2,High,22558,Normal,Normal,CTA-Joy,Normal,2019-10-19 00:29:00,8,Atomos
2,High,22559,Normal,Normal,CTA-Joy,Normal,2019-10-19 00:45:00,8,Atomos
2,High,22560,Normal,Normal,CTA-Joy,Normal,2019-10-19 01:20:00,8,paz
2,High,22561,Normal,Normal,CTA-Joy,Normal,2019-10-19 02:01:00,8,paz
2,High,22562,Normal,Normal,CTA-Joy,Normal,2019-10-19 02:35:00,8,paz
2,High,22563,Normal,Normal,CTA-Joy,Normal,2019-10-19 20:31:00,6,paz
2,High,22564,Normal,Normal,CTA-Joy,Normal,2019-10-19 21:09:00,8,paz
2,High,22565,Normal,Normal,CTA-Joy,Normal,2019-10-19 21:41:00,8,Goobs
2,High,22566,Normal,Normal,CTA-Joy,Normal,2019-10-19 22:13:00,8,tela
2,High,22567,Normal,Normal,CTA-Joy,Normal,2019-10-19 22:42:00,8,Atomos
2,High,22568,Normal,Normal,CTA-Joy,Normal,2019-10-19 23:26:00,8,paz
2,High,22569,Normal,Normal,CTA-Joy,Normal,2019-10-19 23:53:00,8,ElAsesino
2,High,22570,Normal,Normal,CTA-Joy,Normal,2019-10-20 00:20:00,10,Venture
2,High,22571,Normal,Normal,CTA-Joy,Normal,2019-10-20 16:25:00,4,Atomos
2,High,22572,Normal,Normal,CTA-Joy,Normal,2019-10-20 17:03:00,6,Venture
2,High,22573,Normal,Normal,CTA-Joy,Normal,2019-10-20 17:32:00,8,Venture
2,High,22574,Normal,Normal,CTA-Joy,Normal,2019-10-20 18:04:00,8,Atomos
2,High,22575,Normal,Normal,CTA-Joy,Normal,2019-10-20 19:04:00,6,ElAsesino
2,High,22576,Normal,Normal,CTA-Joy,Normal,2019-10-20 19:49:00,8,paz
2,High,22577,Normal,Normal,CTA-Joy,Normal,2019-10-20 20:16:00,10,ElAsesino
2,High,22578,Normal,Normal,CTA-Joy,Normal,2019-10-20 20:47:00,8,tela
2,High,22579,Normal,Normal,CTA-Joy,Normal,2019-10-20 21:15:00,8,Goobs
2,High,22580,Normal,Normal,CTA-Joy,Normal,2019-10-20 21:56:00,8,ElAsesino
2,High,22581,Normal,Normal,CTA-Joy,Normal,2019-10-20 22:40:00,8,Atomos
2,High,22582,Normal,Normal,CTA-Joy,Normal,2019-10-20 23:13:00,10,Atomos
2,High,22583,Normal,Normal,CTA-Joy,Normal,2019-10-20 23:43:00,6,Atomos
2,High,22584,Normal,Normal,CTA-Joy,Normal,2019-10-21 00:52:00,8,paz
2,High,22585,Normal,Normal,CTA-Joy,Normal,2019-10-21 20:25:00,4,Atomos
2,High,22586,Normal,Normal,CTA-Joy,Normal,2019-10-21 20:45:00,8,Atomos
2,High,22587,Normal,Normal,CTA-Joy,Normal,2019-10-21 21:06:00,8,Atomos
2,High,22588,Normal,Normal,CTA-Joy,Normal,2019-10-21 21:31:00,6,Atomos
2,High,22589,Normal,Normal,CTA-Joy,Normal,2019-10-21 21:56:00,10,paz
2,High,22590,Normal,Normal,CTA-Strokin,Normal,2019-10-21 22:21:00,12,paz
2,High,22591,Normal,Normal,CTA-Joy,Normal,2019-10-21 22:54:00,6,Atomos
2,High,22592,Normal,Normal,CTA-Joy,Normal,2019-10-22 19:33:00,8,ElAsesino
2,High,22593,Normal,Normal,CTA-Joy,Normal,2019-10-22 19:57:00,8,Atomos
2,High,22594,Normal,Normal,CTA-Joy,Normal,2019-10-22 20:27:00,10,ElAsesino
2,High,22595,Normal,Normal,CTA-Joy,Normal,2019-10-22 21:00:00,8,Venture
2,High,22596,Normal,Normal,CTA-Joy,Normal,2019-10-22 21:37:00,8,paz
2,High,22597,Normal,Normal,CTA-Joy,Normal,2019-10-22 22:14:00,10,Venture
2,High,22598,Normal,Normal,CTA-Joy,Normal,2019-10-22 22:51:00,10,paz
2,High,22599,Normal,Normal,CTA-Joy,Normal,2019-10-22 23:17:00,8,paz
2,High,22600,Normal,Normal,CTA-Joy,Normal,2019-10-22 23:45:00,8,paz
2,High,22601,Normal,Normal,CTA-Joy,Normal,2019-10-23 00:25:00,8,paz
2,High,22602,Normal,Normal,CTA-Joy,Normal,2019-10-23 20:33:00,8,ElAsesino
2,High,22603,Normal,Normal,CTA-Joy,Normal,2019-10-23 21:12:00,8,ElAsesino
2,High,22604,Normal,Normal,CTA-Joy,Normal,2019-10-23 21:35:00,6,Atomos
2,High,22605,Normal,Normal,CTA-Joy,Normal,2019-10-23 21:55:00,8,Atomos
2,High,22606,Normal,Normal,CTA-Joy,Normal,2019-10-23 22:22:00,8,Atomos
2,High,22607,Normal,Normal,CTA-Joy,Normal,2019-10-23 22:50:00,6,paz
2,High,22608,Normal,Normal,CTA-Joy,Normal,2019-10-23 23:35:00,6,paz
2,High,22609,Normal,Normal,CTA-Joy,Normal,2019-10-24 00:16:00,6,paz
